Date,Portfolio_Value
2024-02-20,191270.70451123166
2024-02-21,191270.70451123166
2024-02-22,191270.70451123166
2024-02-23,191270.70451123166
2024-02-26,191270.70451123166
2024-02-27,191270.70451123166
2024-02-28,191270.70451123166
2024-02-29,191270.70451123166
2024-03-01,191270.70451123166
2024-03-04,191270.70451123166
2024-03-05,191270.70451123166
2024-03-06,191270.70451123166
2024-03-07,191270.70451123166
2024-03-08,191270.70451123166
2024-03-11,191270.70451123166
2024-03-12,191270.70451123166
2024-03-13,191270.70451123166
2024-03-14,192440.53928609198
2024-03-15,189108.62948051162
2024-03-18,189108.65227283892
2024-03-19,190291.63070837138
2024-03-20,189522.86363336793
2024-03-21,188534.8969832201
2024-03-22,189854.5770433235
2024-03-25,191969.5246901175
2024-03-26,193512.75227185848
2024-03-27,193386.55737646465
2024-03-28,191150.1659202989
2024-04-01,182087.66671202664
2024-04-02,182303.25083835522
2024-04-03,181119.96985556567
2024-04-04,184131.43847276422
2024-04-05,184363.22931440736
2024-04-08,183635.57842798083
2024-04-09,183672.6775809492
2024-04-10,182329.09783958632
2024-04-11,183010.88432026494
2024-04-12,183115.54213253962
2024-04-15,181847.33364676152
2024-04-16,182327.048343511
2024-04-17,182277.55366015702
2024-04-18,181402.14495133626
2024-04-19,181028.60947902076
2024-04-22,182474.36434578337
2024-04-23,184480.82997532183
2024-04-24,186109.16658231392
2024-04-25,187097.61418699153
2024-04-26,186247.32403756044
2024-04-29,186563.09144413797
2024-04-30,180347.4910532484
2024-05-01,177173.24097949394
2024-05-02,181049.58424784816
2024-05-03,166004.09819735782
2024-05-06,167107.21501536097
2024-05-07,166063.28270256633
2024-05-08,164204.82427494967
2024-05-09,163827.39780988442
2024-05-10,162287.9933192508
2024-05-13,161398.48926169943
2024-05-14,161476.36638222562
2024-05-15,159473.5147817111
2024-05-16,156201.62229095056
2024-05-17,156157.76748111815
2024-05-20,156431.810883942
2024-05-21,156862.30465904294
2024-05-22,158930.20092032672
2024-05-23,159230.11912099965
2024-05-24,158925.84233875514
2024-05-28,159880.12632795397
2024-05-29,161239.77762600314
2024-05-30,159966.10080289215
2024-05-31,160207.8689935655
2024-06-03,161476.49050142712
2024-06-04,163053.09117496392
2024-06-05,163169.9502475087
2024-06-06,167597.89313611362
2024-06-07,166619.73499759973
2024-06-10,167067.221164238
2024-06-11,165919.83913575625
2024-06-12,167292.4901754648
2024-06-13,166121.60098774993
2024-06-14,167670.9133419394
2024-06-17,167698.74608373066
2024-06-18,167765.31429811736
2024-06-20,167444.6812959303
2024-06-21,168219.8671241381
2024-06-24,167866.8162995053
2024-06-25,170037.87826296582
2024-06-26,169005.7374609198
2024-06-27,165194.04448638513
2024-06-28,167218.55708326865
2024-07-01,166500.638822168
2024-07-02,165637.29935540186
2024-07-03,166619.65613388573
2024-07-05,166499.36648223916
2024-07-08,168078.55656785145
2024-07-09,171801.6067916585
2024-07-10,171801.6067916585
2024-07-11,171801.6067916585
2024-07-12,171801.6067916585
2024-07-15,171801.6067916585
2024-07-16,171801.6067916585
2024-07-17,171801.6067916585
2024-07-18,171801.6067916585
2024-07-19,171801.6067916585
2024-07-22,171801.6067916585
2024-07-23,171801.6067916585
2024-07-24,171801.6067916585
2024-07-25,171801.6067916585
2024-07-26,171801.6067916585
2024-07-29,174797.38746628002
2024-07-30,173893.91414068034
2024-07-31,172766.56844954603
2024-08-01,169271.74378192023
2024-08-02,166014.72882783867
2024-08-05,164140.43759988676
2024-08-06,167643.37507964103
2024-08-07,166107.23925221368
2024-08-08,167781.53194610018
2024-08-09,176646.821372189
2024-08-12,175064.74074723356
2024-08-13,176238.68112364778
2024-08-14,174626.9417109477
2024-08-15,176135.20638115023
2024-08-16,175404.21286980395
2024-08-19,178400.412785535
2024-08-20,176657.61952499885
2024-08-21,175398.83634333414
2024-08-22,175776.64047911705
2024-08-23,177878.4635779223
2024-08-26,175830.82732354393
2024-08-27,178647.9146672652
2024-08-28,177768.22781581938
2024-08-29,177697.41565321726
2024-08-30,175246.4073777804
2024-09-03,176250.68017153995
2024-09-04,174125.68089153
2024-09-05,174819.33152484242
2024-09-06,174721.4069359115
2024-09-09,175225.96963490016
2024-09-10,172917.7950183067
2024-09-11,171955.9879408086
2024-09-12,172364.54961110867
2024-09-13,174006.22313218995
2024-09-16,173048.64334971012
2024-09-17,175543.0288890454
2024-09-18,176538.72003750107
2024-09-19,178178.1951586092
2024-09-20,178570.25062078307
2024-09-23,177979.36052132628
2024-09-24,179554.1864136487
2024-09-25,178316.9150820016
2024-09-26,178428.60496586646
2024-09-27,180298.3395379932
2024-09-30,179975.6248384233
2024-10-01,178673.29739307618
2024-10-02,180660.7131913121
2024-10-03,180474.3354674996
2024-10-04,182789.47309262317
2024-10-07,182789.47309262317
2024-10-08,182789.47309262317
2024-10-09,182789.47309262317
2024-10-10,182789.47309262317
2024-10-11,182789.47309262317
2024-10-14,182789.47309262317
2024-10-15,182789.47309262317
2024-10-16,182789.47309262317
2024-10-17,182789.47309262317
2024-10-18,182789.47309262317
2024-10-21,180548.0921564361
2024-10-22,179578.58040077746
2024-10-23,178615.62723015295
2024-10-24,176444.9885349826
2024-10-25,176461.34809519496
2024-10-28,180431.32961494022
2024-10-29,179249.07582131296
2024-10-30,176781.326487107
2024-10-31,180168.20138364873
2024-11-01,177553.46575789276
2024-11-04,175647.75625873244
2024-11-05,173947.85599796637
2024-11-06,174955.62078643605
2024-11-07,173075.2084838265
2024-11-08,170137.68929967287
2024-11-11,167192.94515472243
2024-11-12,166729.21762311118
2024-11-13,168429.40791604877
2024-11-14,167912.64513210216
2024-11-15,167189.5049924493
2024-11-18,167991.86249934012
2024-11-19,168558.19525740365
2024-11-20,167152.09642432843
2024-11-21,164273.33541983576
2024-11-22,164213.83534135894
2024-11-25,165986.6412363188
2024-11-26,166515.00577852505
2024-11-27,166974.20119565216
2024-11-29,167859.8821695156
2024-12-02,167201.42572117056
2024-12-03,166774.25474678777
2024-12-04,163658.57973264495
2024-12-05,164064.90137782774
2024-12-06,164081.37261349635
2024-12-09,163667.0808943226
2024-12-10,163133.2788836821
2024-12-11,162056.76994439535
2024-12-12,165324.23294895206
2024-12-13,166333.08066851745
2024-12-16,166261.90832563286
2024-12-17,166413.06534199318
2024-12-18,167224.94767946564
2024-12-19,166491.86420007772
2024-12-20,164895.88072883096
2024-12-23,162349.9293412653
2024-12-24,162807.1906677651
2024-12-26,163112.7492066325
2024-12-27,164729.02568997373
2024-12-30,163797.5498496716
2024-12-31,163861.9756313741
2025-01-02,164849.32379444788
2025-01-03,164529.72002310923
2025-01-06,165445.14380553667
2025-01-07,168654.45079248276
2025-01-08,169684.99208926046
2025-01-10,169684.99208926043
2025-01-13,169684.99208926043
2025-01-14,169684.99208926043
2025-01-15,169684.99208926043
2025-01-16,169684.99208926043
2025-01-17,169684.99208926043
2025-01-21,169684.99208926043
2025-01-22,164772.2162545864
2025-01-23,165993.0195720747
2025-01-24,163461.30806284235
2025-01-27,161262.5886646324
2025-01-28,162576.01288527
2025-01-29,162261.31131804493
2025-01-30,160927.43193496796
2025-01-31,161730.42109807936
2025-02-03,162355.9619460852
2025-02-04,160870.8551853302
2025-02-05,161015.41070496564
2025-02-06,162418.79216278213
2025-02-07,177771.63580153845
2025-02-10,178170.2566202716
2025-02-11,175233.38781121676
2025-02-12,178461.48818923355
2025-02-13,178461.48818923355
2025-02-14,178461.48818923355
2025-02-18,178461.48818923355
2025-02-19,178461.48818923355
2025-02-20,178461.48818923355
2025-02-21,178461.48818923355
2025-02-24,178461.48818923355
2025-02-25,178461.48818923355
2025-02-26,178461.48818923355
2025-02-27,178461.48818923355
2025-02-28,178461.48818923355
2025-03-03,178461.48818923355
2025-03-04,178461.48818923355
2025-03-05,178461.48818923355
2025-03-06,178461.48818923355
2025-03-07,178461.48818923355
2025-03-10,178461.48818923355
2025-03-11,178461.48818923355
2025-03-12,178461.48818923355
2025-03-13,178461.48818923355
2025-03-14,178461.48818923355
2025-03-17,178461.48818923355
2025-03-18,178461.48818923355
2025-03-19,178461.48818923355
2025-03-20,178461.48818923355
2025-03-21,178461.48818923355
2025-03-24,178461.48818923355
2025-03-25,178461.48818923355
2025-03-26,178461.48818923355
2025-03-27,178461.48818923355
2025-03-28,178461.48818923355
2025-03-31,178461.48818923355
2025-04-01,178461.48818923355
2025-04-02,178461.48818923355
2025-04-03,178461.48818923355
2025-04-04,178461.48818923355
2025-04-07,178461.48818923355
2025-04-08,178461.48818923355
2025-04-09,178461.48818923355
2025-04-10,178461.48818923355
2025-04-11,178461.48818923355
2025-04-14,178461.48818923355
2025-04-15,178461.48818923355
2025-04-16,178461.48818923355
2025-04-17,178461.48818923355
2025-04-21,178461.48818923355
2025-04-22,178461.48818923355
2025-04-23,178461.48818923355
2025-04-24,178461.48818923355
2025-04-25,178461.48818923355
2025-04-28,178461.48818923355
2025-04-29,178461.48818923355
2025-04-30,178461.48818923355
2025-05-01,178461.48818923355
2025-05-02,178461.48818923355
2025-05-05,178461.48818923355
2025-05-06,178461.48818923355
2025-05-07,178461.48818923355
2025-05-08,178461.48818923355
2025-05-09,178461.48818923355
2025-05-12,178461.48818923355
2025-05-13,178461.48818923355
2025-05-14,178461.48818923355
2025-05-15,178461.48818923355
2025-05-16,178461.48818923355
2025-05-19,178461.48818923355
2025-05-20,178461.48818923355
2025-05-21,178461.48818923355
2025-05-22,178461.48818923355
2025-05-23,178461.48818923355
2025-05-27,178461.48818923355
2025-05-28,178461.48818923355
2025-05-29,178461.48818923355
2025-05-30,178461.48818923355
2025-06-02,178461.48818923355
2025-06-03,178461.48818923355
2025-06-04,178461.48818923355
2025-06-05,178461.48818923355
2025-06-06,178461.48818923355
2025-06-09,178461.48818923355
2025-06-10,178461.48818923355
2025-06-11,178461.48818923355
2025-06-12,178461.48818923355
2025-06-13,178461.48818923355
2025-06-16,178461.48818923355
2025-06-17,178461.48818923355
2025-06-18,178461.48818923355
2025-06-20,178461.48818923355
2025-06-23,178461.48818923355
2025-06-24,178461.48818923355
2025-06-25,178461.48818923355
2025-06-26,178461.48818923355
2025-06-27,178461.48818923355
